target,feature1,feature2,feature3,feature4
0,309.0657986,330.3565761,-23.29121676,14
0,-246.9301084,322.0435814,255.7225768,11
1,184.9279089,280.9738934,19.97363187,15
3,-397.4315784,388.5561009,348.3439297,11
4,-173.1348838,379.9839055,238.0931486,19
1,-326.9527724,247.1425079,234.5105887,13
5,457.9863419,219.0319768,-153.1117096,12
1,60.18386094,452.5911984,184.3806066,18
5,-125.1984201,319.2333264,187.7888424,15
4,160.8388059,403.3411529,91.61587239,14
3,135.993411,321.6927689,73.10155787,18
0,-122.5609547,265.1873602,183.320517,19
1,301.9910622,348.3829789,-7.301458278,15
0,-78.93951666,334.1301592,161.8445221,10
4,-16.43232167,427.6379018,196.5067673,14
0,-161.7968529,409.0942103,243.5946168,10
0,272.2350956,470.1588869,70.68413892,12
0,401.5805666,408.7338981,-16.95062568,15
3,-870.5505968,279.8560364,516.2488464,17
3,311.9006214,370.4187216,15.28141307,17
3,318.108316,324.6664347,-21.99362623,10
4,476.0482743,372.1228113,-87.64272069,12
4,-309.7598441,303.996096,285.5802743,15
3,-350.4192874,321.9152653,294.4976889,13
4,-615.1203155,470.2487103,526.9042303,13
0,-618.7506389,315.2305675,434.1928665,11
1,53.54567642,321.4390945,78.99852749,15
3,143.5696971,356.5063558,82.57978215,17
1,286.8107813,291.105059,-29.25128086,16
1,315.7759144,399.770685,2.512089143,14
4,-48.39917579,307.3291305,120.9400493,13
5,133.9496616,363.360241,82.81489888,10
1,-431.5509313,339.3283369,378.4648938,15
0,56.29243345,435.4967445,175.1700086,19
4,-225.23564,282.5563397,211.1701817,10
5,-203.8123349,179.2567005,156.9911414,12
5,-429.9512485,280.856321,325.7523822,19
4,431.8029872,286.155321,-88.06507373,14
3,528.1628051,451.8489789,-74.45104909,17
1,144.9364211,347.9849968,86.77679213,19
5,887.8870345,375.1734091,-292.7703705,11
1,-336.6749593,277.4208763,275.018017,10
3,122.1180825,418.0244104,111.4663366,10
0,230.498078,282.4464077,2.906666606,16
4,155.6852124,412.9650749,114.2148287,12
4,-413.8951602,270.6893201,330.4273744,17
1,-181.6703054,204.1398181,163.5732872,10
0,-86.90968947,358.207876,197.2935679,15
1,-586.9366029,442.3235765,465.7949473,12
4,-47.92397748,305.6866809,144.3757836,14
0,144.1156017,252.5278918,12.19948288,15
5,455.4021366,237.4786864,-156.0775027,11
1,90.38816828,418.4631347,140.5703937,18
1,-231.643466,342.7831085,268.047499,12
5,-662.4954371,290.4572053,472.1386064,17
3,738.9953666,286.9220886,-233.3209653,18
1,177.84926,324.052152,53.79307592,16
5,-244.4040212,386.7756979,268.4758761,12
4,29.17637224,333.3456968,124.0623314,19
1,-221.0695736,399.6798651,283.0379109,17
1,-371.7002002,347.5078911,322.7969771,13
3,220.8291984,416.5571124,53.45702855,14
5,54.10933112,343.9244176,123.0501053,15
0,450.7181323,296.9506302,-108.7558129,13
0,-171.447222,290.0178095,194.5637338,15
1,535.8790801,214.4683385,-187.3122453,10
5,950.0350431,432.8319382,-299.3938871,14
4,-505.0874927,378.5120815,416.2745348,16
3,-537.8983795,248.4624733,375.5531936,16
4,431.1928914,261.6149512,-90.47227225,17
1,149.0176838,358.9954532,66.35885441,14
4,-195.8145776,275.0129197,211.4105795,11
5,113.88178,284.2602677,56.07489862,10
1,-590.4386567,267.3389058,398.6328023,11
3,-768.6058278,193.3885731,438.3152188,16
0,77.39757857,288.233214,75.59187358,18
5,1643.232752,322.6701135,-678.917342,19
1,507.7553731,336.81469,-100.666607,16
5,310.2046129,386.271206,3.686397813,14
5,552.6969262,272.3562862,-182.4051467,14
0,559.7991994,412.2832308,-109.8424851,12
3,-41.31969023,337.5059744,172.6677768,15
1,-891.4810064,329.7284155,572.9576932,12
0,849.2986734,291.5950413,-302.7313523,19
0,889.8841313,307.3539459,-298.1204512,17
4,-409.0776405,345.199454,335.4348199,14
3,25.19624359,451.4006841,163.9033917,11
1,248.9441011,302.0497316,8.67271903,15
0,-353.7244906,312.3238866,328.4066028,15
4,-387.052123,141.2302919,223.9074018,13
1,73.16735407,360.2936015,116.4380105,10
5,-0.947277377,315.6409226,139.2552406,19
3,-317.4112802,273.7326443,291.3911185,19
0,97.3199885,330.7773172,100.5884139,14
1,-407.9955406,428.9821042,383.0732404,18
3,160.3897186,375.2719779,73.26098878,18
3,188.7822855,288.2885086,27.33972809,17
3,363.794206,391.6377376,-15.87320659,12
3,118.3090404,262.9148596,46.41558481,15
5,-164.6905162,267.7363198,210.044729,18
3,-94.34390084,281.6768627,181.503749,19
3,170.0014672,368.3699849,70.16105394,12
4,839.958101,295.8597858,-292.9392967,17
0,-42.64647047,383.5979713,175.8425992,10
5,154.5464518,272.1144034,36.34902004,16
1,388.0889767,366.1454651,-25.91284527,11
3,-291.7531876,361.7659816,307.1808565,18
1,-469.8380462,262.6925361,333.6479307,10
3,907.2046155,296.3142773,-318.2295984,17
0,-842.4665123,390.1334362,595.7161345,14
3,515.7986816,288.4006605,-130.6070531,16
0,-202.0554107,338.8618417,241.9373056,17
4,436.9517669,391.6540482,-48.65676661,17
5,231.9727351,281.8450962,-5.600702005,10
3,-1040.392939,295.1911741,649.3433512,19
0,-157.7930891,308.658745,193.3127427,14
4,573.3294807,464.1158211,-92.13699476,12
3,802.7055138,430.2319744,-223.8132213,13
3,191.7117825,343.4615198,52.42914371,13
4,-7.093252089,319.6781233,136.5190497,11
3,-386.2998316,337.8615405,329.9908818,15
3,645.3988077,376.2986374,-162.4273323,16
5,306.0028733,313.0283578,-11.50848512,15
3,595.1472098,319.6024625,-167.5488519,13
5,20.21604198,399.1751944,159.9368462,12
1,652.9184243,328.1466796,-169.1691904,19
5,45.7130184,412.231104,149.8215615,11
5,89.43198202,450.2785043,143.90865,17
1,-665.5508853,431.1624673,523.2031035,12
5,-314.3459345,302.156662,292.8538449,18
5,661.5213204,497.1902017,-97.16954563,19
4,-275.6166273,217.1008992,238.6872247,17
3,-212.1487073,414.1034422,272.5334121,15
0,-444.6029286,400.0288068,399.7475604,15
1,-133.55087,347.0729378,201.127033,13
1,2.945349574,301.1863894,123.7492386,18
5,355.3292148,357.8197791,-37.02343219,10
1,973.1682033,374.4472004,-325.6289803,12
5,353.8305395,331.7693256,-25.12227253,17
0,-309.4671127,221.053025,237.714842,15
5,-402.3057177,288.2949657,312.2988294,17
3,348.9731516,302.3013878,-65.26907775,11
5,-63.37006278,331.3379767,191.7557315,18
5,-570.5518802,240.0508273,380.9892946,19
0,-192.9328012,239.2659005,206.5905236,17
3,124.8756737,455.5399106,152.9239098,17
0,113.2051793,203.5351432,10.12516294,14
0,536.7590647,366.9984789,-115.4481221,17
1,-731.9473185,357.4352423,515.653337,13
5,-270.7233651,452.5224767,339.6174255,15
4,-69.18438451,367.5265155,172.8137487,15
4,114.1307413,378.6460461,113.9333272,19
3,473.9413641,410.9732223,-51.81486217,17
3,410.2238809,342.3508765,-59.2655344,11
0,294.5866484,319.4261034,-11.84260664,14
1,-43.43173257,274.4579655,122.8591364,13
1,370.9125578,307.6537261,-54.53264687,11
4,203.4790627,345.8663974,41.15476624,19
3,-195.7714813,304.1144982,233.4268875,17
1,-135.7250063,345.2589649,221.7638655,16
0,127.1989746,248.0562883,38.08698212,17
3,-457.130333,308.8798958,368.3203384,16
3,-144.0944321,243.32206,161.8902984,19
3,-522.2904466,465.514359,459.2014308,15
1,519.2786543,438.7048787,-80.75295251,15
5,-440.2097199,396.4431009,380.3780379,11
3,-479.6535291,312.5608497,364.1812873,17
3,583.8536875,347.8364831,-136.1901937,15
4,13.044346,274.0619967,116.1913396,15
0,-252.9711429,337.520667,248.6684085,12
1,254.9431262,383.7047143,42.54227859,19
4,167.283134,260.0116894,31.44478042,17
4,114.5913056,390.0918614,98.90568329,15
5,-592.4284181,245.1202367,377.5564674,13
1,-16.97354108,417.4289147,179.4317213,12
1,-981.3776486,347.9724885,636.9835951,15
5,440.7453867,441.8719316,-34.71975638,11
5,667.3920653,347.7569846,-184.2435525,19
4,440.8946681,386.5793642,-51.78069802,10
5,-98.95430827,237.8631443,130.8810884,11
4,518.1877753,353.18982,-118.940057,10
3,-346.2565231,360.0686252,322.5809252,13
4,474.2999986,218.2234527,-164.1006007,10
5,446.8412223,373.8076619,-81.90283667,10
4,-62.98007835,353.8726476,172.5385876,13
3,412.969539,263.2535359,-100.172932,15
1,631.8137566,375.6624495,-148.069002,18
1,414.12931,386.301854,-59.27040535,10
3,699.2833703,435.9597268,-150.6663508,16
5,-139.8251253,346.2173961,216.1322757,19
4,-454.8338102,386.9846028,406.0980827,18
4,-99.73613874,228.9816245,155.6775512,18
3,114.5785747,289.3851006,65.25030693,10
4,-634.8000481,274.8346205,420.8751406,11
5,65.89192142,346.8248331,105.3766975,14
0,215.8442572,341.0965414,32.50554604,17
0,-34.73033723,413.6729615,188.3083993,16
1,172.3921611,198.3296017,-8.739931289,14
3,81.17323425,246.3824708,50.0939,10
4,54.32738604,329.7834218,118.0850699,18
4,-58.33524014,394.3494757,207.4283704,18
3,-155.959436,231.2262857,180.6420832,19
3,337.6668332,324.3108337,-29.4612459,10
3,-64.80806203,366.4040585,185.2480141,11
5,-134.0048459,381.5565668,223.1003938,15
5,126.2655626,299.1417061,84.57653428,15
4,-107.1846451,306.609307,187.0835294,18
3,392.1592229,265.2959655,-97.9944153,15
4,-30.42994728,335.7833008,157.3195779,18
5,547.0769058,366.4605942,-129.9246983,13
3,-365.6860802,188.7629032,250.6241831,15
1,548.3597695,345.8497652,-147.4258095,14
4,-296.4430069,160.7793831,189.7068432,15
3,802.0529063,280.3123198,-262.2373237,19
4,-639.496317,421.806177,492.1281003,13
0,234.0883639,471.8507739,88.90680303,18
1,-603.1629393,323.1780944,441.031362,19
1,-39.45188162,403.9879091,182.5730466,11
3,1151.280012,374.060262,-412.5571098,11
0,104.9425863,273.3276648,60.7351299,16
1,-188.1742892,404.1559309,260.3185904,12
1,19.19450332,382.7509163,144.765815,16
3,146.0990275,242.360667,39.71373634,19
3,21.66126643,374.2912962,157.4665112,11
4,204.084816,258.3051486,15.16252222,19
1,508.3783677,374.4907408,-87.29294064,13
4,24.49561254,293.2398647,103.1733799,19
5,-99.25996572,229.6977733,154.3454196,18
0,221.4102839,361.768288,54.44162538,18
0,54.82739168,271.3776406,98.48171204,13
5,-209.2826713,152.3573386,150.7102636,15
5,445.2191486,381.1757769,-54.99154278,14
5,354.4381283,321.6851456,-27.3726083,19
0,352.4142383,220.914495,-98.69382983,10
0,-470.5535058,371.1939685,382.0815182,11
1,-607.0523802,221.4866074,378.7805802,13
4,277.6426023,234.6029558,-44.74849686,17
4,337.7651118,411.2302875,15.85453438,15
5,135.1768374,421.8439997,113.4738445,10
3,383.3145877,409.8944263,-3.054696599,18
1,-275.2558904,203.2618254,215.6385647,16
5,328.8382223,259.6882014,-42.42511175,17
5,165.4863302,333.0626631,59.00216676,16
4,237.9112208,292.8213495,-2.879649846,11
1,-227.0382228,289.6782519,241.1725712,14
4,-340.1659384,345.4679067,299.5100876,10
0,512.1655232,242.6749739,-148.5110035,15
4,446.5072689,381.7441118,-37.26376257,15
1,-738.7515175,445.7909896,580.4042881,18
1,446.1967977,464.96304,-12.01509802,16
1,336.5128226,392.3467379,-9.795306122,14
0,77.4807566,286.6205046,89.4428971,18
0,316.4994756,292.2348239,-14.15008265,16
1,-306.8154702,484.5127036,351.3385735,16
0,-31.74854967,314.4136278,150.8596684,14
4,-58.9427713,352.2083138,177.4148491,19
0,280.0300381,267.3651226,-69.07676123,10
1,-423.38955,459.0613043,409.115464,17
5,322.3393695,369.2876387,-0.207511691,17
5,142.1743863,290.7781566,37.98576809,10
3,326.3951448,358.6899817,-9.463840718,11
5,-277.0007659,261.2624553,232.3453025,11
5,843.4680208,296.0941564,-305.1698177,14
1,-390.0369935,368.4045868,356.7682586,15
4,24.54402337,410.4169615,158.4063069,10
4,-186.6042068,376.2381912,248.347428,15
5,-315.7327754,293.6872345,268.2715897,11
3,-162.6893779,320.3860207,217.3828915,19
5,537.1019972,389.6599212,-100.5803196,19
1,169.0254885,350.6089588,61.72110097,11
3,-333.3804284,253.599307,273.7729288,14
3,380.9040077,393.3791128,-3.383531868,18
4,716.5668332,429.7912279,-164.7361031,11
1,95.49236711,315.3342093,78.8072717,13
0,-674.5754263,379.1868772,504.2443304,19
4,893.0576037,325.6237324,-314.9087623,15
4,504.8999482,495.4951884,-28.36916734,19
5,-98.52693908,268.4242719,152.2298619,17
0,498.7748471,276.3875263,-148.4096893,11
4,-150.409778,354.2620761,211.659975,17
1,-594.9778897,494.8994642,506.417277,13
3,76.8902639,305.8965691,102.9975341,15
4,-171.5752879,385.7899777,255.7803362,11
3,17.84330656,454.698719,179.6326986,13
4,-151.1470461,368.4777125,242.8010614,11
0,35.68963982,468.776224,187.2376221,10
1,-539.0289724,390.3051957,435.4483667,14
3,-108.6079616,404.4618545,226.1091028,17
1,782.6228138,358.5257379,-247.3330603,11
0,323.3714966,438.4315047,21.92118203,15
5,-585.4064384,436.2059946,481.1445301,11
4,452.1469346,280.6416717,-115.8530579,15
5,459.5063133,407.7552411,-59.92500016,19
0,92.34733628,442.4042216,159.3685502,16
5,221.1255393,197.7875549,-58.24276462,15
3,176.2407672,319.1253579,43.16838324,15
3,-217.5844957,223.5457817,191.0620488,15
0,254.9550829,317.5444975,-9.575498082,13
1,-471.6182176,343.0928534,385.702004,14
4,-367.3024972,277.2534441,295.2420585,11
5,-65.68966335,231.1032428,115.1288143,16
1,-467.9107889,378.5056204,394.9110277,14
4,13.23283142,239.1575166,104.311539,15
0,320.5987152,208.0675617,-98.02498572,14
1,59.47645926,324.2688919,102.2729834,18
0,-688.867106,247.4368071,453.4770732,18
5,265.0923807,335.2600263,8.836286512,11
5,172.464989,390.4538879,102.3886771,19
5,-316.8556309,336.5838276,285.8279604,13
5,455.661724,448.6346484,-34.22195358,19
5,-496.9481841,447.4929507,446.6464143,19
1,389.3836617,308.9948792,-61.43216381,19
1,57.08896028,383.5182612,124.2295676,17
0,154.9916593,301.4057806,45.89529187,18
4,511.7478083,359.3442155,-109.6527469,16
1,401.0811327,321.4844929,-76.90036942,16
1,646.9693471,273.8131251,-203.619683,11
1,248.2466204,293.7801139,-10.04490002,13
3,638.0844298,316.5617852,-182.5472716,15
4,-577.4799539,292.7550292,412.4861855,14
3,-67.3093293,288.3102803,148.8209396,14
3,470.1208527,373.5670652,-84.93383918,10
3,432.5056231,370.740309,-44.96693554,14
0,584.5027904,454.1856608,-74.25801828,18
3,-69.01004113,346.5322085,173.0701281,14
3,12.2143138,341.4299671,106.9847855,13
0,522.704771,262.4277938,-159.4885867,14
4,167.7564675,147.9630046,-24.51549304,12
1,278.9757024,393.6760655,32.78234057,18
4,-216.0670291,397.7094308,274.3253374,16
4,-63.88017369,492.6425384,241.8415549,12
3,-169.1493039,478.961837,275.9905636,10
1,733.79968,424.9997809,-193.4710624,11
4,107.8574897,371.8419043,136.2336206,18
5,140.8008716,398.7756418,102.5610396,12
3,93.96683749,253.7102753,56.2098923,15
1,-105.7717926,401.1730328,208.9338646,10
5,98.96544994,408.0701994,115.8520148,11
3,-243.347724,250.4959171,219.3482832,12
0,418.1113016,312.1156146,-79.54364004,10
1,-541.7034069,223.4309669,347.7363582,19
0,-145.2538145,287.3988213,197.3735413,12
4,-119.5410218,406.2729257,232.4283527,11
1,-530.6942091,203.0409502,344.6969506,18
3,274.8450087,357.9698027,1.35140911,11
3,-261.1705172,269.2343213,237.1750624,14
3,550.1274144,401.4974088,-94.85940392,15
0,482.6181999,347.0518172,-98.88857922,12
3,-151.3786334,281.9618876,190.1520792,16
1,170.1116929,230.5650045,19.82338253,11
3,-25.72702088,325.2290805,148.4131675,11
1,472.8211383,404.624966,-71.31255411,12
3,-12.79176419,309.9351998,135.5669802,11
0,738.4856016,371.6974741,-212.1635503,17
5,386.3293068,356.0766593,-47.31124724,12
0,527.6221597,409.4571835,-81.86572815,14
1,-83.12787497,135.3348148,104.0927751,19
4,-23.66203929,325.3897045,140.2273621,11
4,-6.732442529,296.2506885,135.0763288,13
3,37.48108785,494.424746,205.4354436,19
1,-533.8449021,286.9323658,399.1322917,19
1,-379.4362064,318.8289916,330.1459841,17
0,741.5797756,346.403807,-218.6599004,11
5,-278.8653089,346.3237748,276.0543243,15
4,772.327891,368.6045733,-226.364556,14
1,74.7670862,374.9559766,124.2341376,12
4,-220.2628681,351.7804594,253.1967551,15
0,-217.3230221,417.0829656,304.4033262,17
5,-220.4339677,372.7383314,266.2007267,11
0,373.4774021,320.3434207,-47.18853417,11
1,246.2673701,451.4348284,67.03748442,15
4,-391.6822735,390.0807787,367.2186141,12
3,-152.0689491,371.5381159,223.5652739,15
3,288.6237553,356.3474624,3.415528383,16
0,-175.5639526,336.0173553,226.1733742,13
4,10.64196039,221.4728818,67.6863563,15
5,395.5718566,399.4309887,-18.78486826,17
0,216.3764124,342.2934726,40.47233015,17
5,-451.4844571,120.1787887,246.5430761,15
1,-775.5824439,411.0096351,563.8051411,16
3,164.0899527,427.3637415,99.63414146,19
3,251.3633308,323.0745933,17.01056496,14
3,52.68891598,234.9533326,65.67335029,10
3,474.1528275,335.3579546,-94.51972854,17
5,394.316402,353.893098,-45.72560415,13
4,93.32484987,372.8606998,108.9131196,10
0,159.5527198,374.2199455,85.96008616,14
1,139.2180129,495.6385923,152.3287113,15
4,449.6867913,394.7441317,-31.71940992,18
0,-732.0385925,201.2291605,433.1422273,10
3,-382.1136451,404.841159,368.9025252,15
0,516.8217482,416.634414,-76.13968544,18
3,217.4561869,354.9138613,37.78631792,18
4,266.1084669,312.5885369,-7.165765399,18
4,542.7632457,197.607365,-193.9130126,12
5,-514.1500561,299.3724684,374.7862334,18
4,-297.8948934,291.4272417,282.8983585,16
5,-167.8615458,329.4925786,229.0544041,15
1,14.44810621,342.1728003,127.0090199,13
0,460.6593348,344.548071,-91.49581003,14
5,502.2158238,359.6788826,-106.8476914,19
5,384.9013572,360.9652915,-41.40256593,12
3,443.951124,290.0424142,-109.415144,14
0,-244.9887095,354.8860915,270.0831429,11
5,298.1211631,443.3621284,37.75897403,18
1,504.2072797,424.6217207,-66.65919352,19
0,-311.2513573,294.3152141,277.8691745,19
4,-58.64746496,361.7130216,186.1940373,17
5,151.5206578,267.1968663,26.67333777,19
3,378.0931621,267.1934067,-99.18271407,14
1,432.5384513,212.5399667,-121.395096,16
5,255.3112766,385.6579611,31.36993999,14
0,150.7994915,355.3496859,65.78433157,10
3,675.820079,362.8286477,-170.4028617,19
3,8.625518114,394.1971147,174.0101852,19
0,120.6602994,253.6918175,38.85233637,17
1,-281.018823,271.8851881,259.1966926,13
0,941.4936206,316.1487988,-343.0536688,13
1,-91.61835448,265.6337546,169.7622665,18
4,-136.2079275,327.9543786,202.0535942,10
1,270.4847697,342.6318051,13.15977356,11
5,127.4308293,286.9269935,51.39528609,10
3,700.3112834,210.0225155,-262.8204522,16
3,-131.9332027,331.7667067,192.1609351,16
4,-253.3534126,343.77666,258.098247,11
4,697.9477772,271.2162354,-217.3229286,16
0,129.1682099,294.6249392,43.79767039,11
5,557.1284285,376.0401653,-113.5450938,16
0,-881.7979403,197.1974268,512.642993,17
0,704.3281375,267.7784571,-225.8400861,17
3,564.8424186,398.0673362,-111.2435686,14
3,-21.53627917,187.8215447,81.83453839,18
4,588.6839396,473.4207356,-94.00082387,10
0,409.7724015,272.1363138,-96.11128277,13
3,126.7687216,303.9569232,47.17491909,11
3,730.7909707,299.8652757,-234.2333266,13
0,336.0739696,399.2038359,-1.852276294,18
1,511.9104559,408.4146324,-79.2267957,14
5,-329.8924574,362.1340132,322.3928007,18
3,577.820159,430.4824033,-88.13975717,18
1,431.173261,317.5259689,-81.81846104,13
3,814.9573347,371.6488135,-235.228745,19
0,46.50524086,303.8137089,79.54255046,11
5,-210.5732117,340.0016358,234.2878846,16
5,209.0918155,250.0166211,12.41767851,18
1,613.6752645,331.3054887,-198.6363848,10
5,-222.9562571,374.9457357,284.3708129,13
3,41.32704433,328.0202431,123.7351297,14
1,1030.901569,357.0003387,-385.5519022,11
5,616.7021888,447.5649652,-123.6514491,15
5,410.4388896,306.2208534,-87.55848071,13
5,-122.1890215,365.8231117,222.4538258,13
5,342.1205611,410.9213721,-0.332434579,18
0,-28.80570823,375.1277962,167.5359081,12
0,372.7864929,464.0027653,24.72828093,11
3,393.4727066,339.2672986,-59.17707835,15
5,388.8909009,310.312901,-88.93061099,10
5,-466.3269963,399.4886063,393.8095787,17
0,381.7326453,332.9457784,-74.22077217,11
5,-25.31496122,352.823835,157.032747,14
0,415.864938,290.363357,-83.61977296,17
0,23.24941711,359.0290146,133.372266,17
4,285.6748529,285.884943,-50.30955596,10
4,599.2022837,328.3016337,-161.8911175,11
3,344.060498,335.9044031,-41.31648151,18
3,-78.12434116,512.7840214,264.0996111,17
4,165.8958954,461.8186475,116.5853317,10
3,-30.84085733,361.0772977,151.3793562,11
5,331.0538184,367.6871583,-12.09935304,11
3,984.590554,450.9212813,-292.9347422,14
5,-133.5845375,306.0173177,202.1491697,17
4,-102.3244973,307.6398574,167.1732025,10
5,490.7980685,363.8241943,-78.45822003,12
4,-80.06479004,392.180493,203.9915957,18
4,289.229022,412.9445437,42.53833168,19
1,304.0762058,315.8707818,-7.600436886,19
0,-219.8493602,330.1318897,251.3893298,13
3,-260.220949,401.1140852,283.6259152,14
1,-459.6474639,340.2481754,391.2198361,18
1,596.8130892,347.4756122,-138.3495821,16
1,275.0236846,372.8821946,37.58008397,18
3,-74.1686326,270.257927,135.4688032,10
4,-119.9681637,288.1049369,178.1992211,18
1,446.7377923,368.5504167,-81.75771491,12
4,-121.1584982,371.61395,235.4244671,19
4,31.87131958,351.5565122,147.1374636,17
4,-178.4934333,292.576571,196.3136879,13
1,710.2453404,409.7403636,-176.6588895,18
1,352.3590195,328.6597368,-14.03310899,17
0,546.0877612,417.7718789,-100.0908771,19
3,-579.5145754,309.8711609,421.5822814,13
4,-226.6170427,317.2755408,235.8101408,12
0,-166.5146342,412.4208864,254.8459001,15
4,-436.1201506,360.334681,367.768178,16
5,419.4468571,264.5613786,-104.8871211,14
4,374.4247884,356.5204271,-21.53331162,17
0,-650.6025509,304.1892287,448.7992004,10
1,393.9113263,249.3914573,-101.7922334,17
3,-378.3870837,334.7547427,302.1356675,10
4,175.2326468,355.2211448,65.82965964,17
3,-48.49280406,188.7805409,82.50316819,16
1,168.3415199,140.7240499,-40.4672859,12
5,-949.6789035,271.9753947,571.3134447,12
0,-276.2865921,273.5908436,249.874658,11
4,432.5699478,285.9983402,-108.9383752,12
1,970.0258562,328.6300684,-363.35043,14
4,-780.8649897,291.063874,494.1361164,10
5,58.86627413,335.2342864,113.8955053,11
3,-78.16194747,299.5764463,158.2172511,14
1,1086.213643,461.7097451,-335.7052451,11
4,125.0052983,324.5607563,75.21209943,18
5,-197.2309516,359.7453295,257.777753,12
1,-141.2313356,334.9305626,208.6657714,14
4,-293.4276282,197.0648706,217.7555642,18
3,-62.24772606,219.3169791,108.1538603,15
5,-169.7345973,354.7952157,238.5352523,17
5,-294.7487725,388.3915609,305.4608597,11
4,-172.6319438,280.7184822,196.4490233,12
3,-213.6366025,414.2928164,301.3699012,19
1,611.2802751,392.8331523,-156.5589747,10
0,369.0347356,367.0260105,-23.46676558,18
3,86.99016911,386.8374814,136.0889554,18
4,47.36824217,277.5666105,89.14520571,15
5,214.7297994,301.7381116,21.11330194,17
1,-144.5770707,355.367028,226.1017228,15
3,-305.5750685,310.6351632,271.5967985,13
5,549.9462705,349.18219,-142.5774048,13
3,14.99054164,385.5074786,164.9066677,15
0,-49.96359909,287.3125131,156.7274974,12
4,503.2008944,372.4777243,-75.39556982,12
3,-400.8893932,405.802021,376.5429162,14
4,-40.80401171,419.8977594,199.4851245,14
3,-192.3556499,311.7628707,225.6630722,10
1,-44.39393307,333.6485012,156.361265,12
0,4.549080879,463.80086,193.6260763,18
4,-330.468767,328.0706867,288.6764461,13
0,-75.81896897,405.3683388,222.7292947,16
4,231.4934229,271.9962791,-11.13792473,15
0,411.5338381,253.5965448,-110.2561314,14
5,265.280856,322.8884385,0.166535068,17
3,-61.18793885,278.6652002,140.1872918,18
0,-162.7017844,345.357603,236.7097915,19
1,1081.76308,346.7805454,-402.4440673,14
5,-17.80243589,248.4306364,99.90940025,17
4,-353.1742316,391.9263239,359.4252076,14
5,54.79573106,327.4943461,119.6103601,16
3,-81.84684893,433.7111566,237.5920144,13
1,296.0474059,323.8486318,-0.331476468,15
4,-135.009709,259.7303333,141.763998,10
0,116.4643344,322.944494,90.41227344,15
3,-206.3673167,280.9149906,211.1025479,19
3,-715.273241,263.0111657,468.6699822,19
1,-110.002792,324.2791569,206.1138381,12
1,328.0548167,275.3410331,-50.70177498,17
5,-1094.664838,266.8894102,660.8263463,19
4,-197.550052,403.4985546,282.8216029,15
0,255.5222386,365.0436336,37.73768414,17
4,-258.3804246,231.1227044,184.7000315,12
5,-4.700477961,224.2690681,80.57384296,12
1,-234.8112194,412.1601598,305.0411707,13
4,-355.8359939,183.4417173,227.1045845,11
4,560.3265668,427.4122942,-71.36525488,18
1,-606.5569529,389.6384408,449.4954266,10
5,530.7855211,396.4879106,-81.07719116,19
0,-265.020429,261.1167207,258.9645598,15
3,532.2171799,277.5018314,-141.1923587,17
5,-58.35615108,340.3184589,161.0505167,13
0,1347.674922,319.79299,-552.2549016,10
1,-268.1678926,463.7284246,356.3488453,19
0,393.2542981,262.9759949,,17
3,-122.7577004,245.9620249,157.7439575,19
1,465.2278074,352.043668,-81.00648732,19
4,154.2997615,295.0309497,45.89321504,17
3,-205.4900782,348.7330448,252.9437068,14
4,-8.261150365,321.945477,139.3604875,14
3,-469.327453,242.9157225,327.7232176,11
5,-163.9970803,432.6641352,261.205751,19
4,-650.2744951,207.1183307,392.9507309,18
3,-608.7118904,296.4750931,415.8636276,10
5,161.0282148,262.7461079,26.88953135,18
4,476.8433853,266.2077776,-132.9178695,18
3,-471.3136456,249.4166151,319.0161396,14
0,238.5194348,382.9310447,38.99719347,13
1,339.2979746,354.5720791,-18.5230432,13
3,252.4969355,306.3286456,-9.36030777,14
4,-273.1777557,358.4736286,283.0042043,18
1,550.2836109,221.773715,-194.8141329,13
5,30.85541875,406.0981991,152.72975,10
5,315.5107608,297.7301186,-31.02593792,19
5,542.6301853,335.9916318,-126.3344043,19
4,-4.355122936,226.3549975,81.88855294,13
5,210.2393607,362.6376735,72.3574755,16
0,-688.5939151,423.4568082,504.80784,11
5,352.671004,415.9021511,16.03120225,13
0,-320.0174675,329.2794665,289.8909348,11
5,289.8073973,305.6041778,10.3430608,19
4,38.12572814,325.6995643,117.7687169,11
3,35.93762227,416.9130915,168.8438997,17
0,86.15216668,389.0329819,136.9157771,14
4,489.8610942,315.0373691,-97.53017036,19
3,125.1458358,329.488042,62.91530136,11
5,-404.7867691,256.066928,302.1827846,16
4,-350.9129566,318.7473376,299.4188688,12
3,-127.4456224,335.4005357,196.2974571,11
1,297.4036066,377.5385233,21.04486288,19
4,-230.6540412,346.4831093,260.4177147,19
4,-160.3617063,269.7188657,174.9354575,18
3,249.2923267,486.5898513,88.10437828,11
0,542.0224063,398.9938107,-99.36622377,17
4,420.1282152,469.1095136,-1.871540019,13
3,545.5174466,321.624741,-153.4963991,11
3,-255.7227233,257.1872806,232.7796754,15
5,458.4695204,289.6360735,-101.2144524,17
0,-6.282570959,313.1943613,140.3206071,13
3,-115.1580487,293.19946,175.1432364,13
1,566.1357503,208.2084579,-207.3166843,11
5,-235.3023081,233.6998697,208.6070262,17
1,442.6991714,352.4273432,-80.55529288,11
3,140.0409626,237.991928,14.31423162,17
3,403.1104694,430.9486103,-35.58670773,12
4,353.440708,312.520633,-40.47369898,15
